InvoiceId,CustomerId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,TrackId,UnitPrice,Quantity
103,24,2010-03-21 00:00:00,162 E Superior Street,Chicago,IL,USA,60611,15.86,3437,0.99,1
103,24,2010-03-21 00:00:00,162 E Superior Street,Chicago,IL,USA,60611,15.86,3446,0.99,1
103,24,2010-03-21 00:00:00,162 E Superior Street,Chicago,IL,USA,60611,15.86,3455,0.99,1
103,24,2010-03-21 00:00:00,162 E Superior Street,Chicago,IL,USA,60611,15.86,3464,0.99,1
104,38,2010-03-29 00:00:00,Barbarossastraße 19,Berlin,,Germany,10779,0.99,3478,0.99,1
105,39,2010-04-11 00:00:00,"4, Rue Milton",Paris,,France,75009,1.98,3479,0.99,1
105,39,2010-04-11 00:00:00,"4, Rue Milton",Paris,,France,75009,1.98,3480,0.99,1
106,41,2010-04-11 00:00:00,"11, Place Bellecour",Lyon,,France,69002,1.98,3482,0.99,1
106,41,2010-04-11 00:00:00,"11, Place Bellecour",Lyon,,France,69002,1.98,3484,0.99,1
107,43,2010-04-12 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,3.96,3486,0.99,1
107,43,2010-04-12 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,3.96,3488,0.99,1
107,43,2010-04-12 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,3.96,3490,0.99,1
107,43,2010-04-12 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,3.96,3492,0.99,1
108,47,2010-04-13 00:00:00,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,5.94,3496,0.99,1
108,47,2010-04-13 00:00:00,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,5.94,3500,0.99,1
108,47,2010-04-13 00:00:00,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,5.94,1,0.99,1
108,47,2010-04-13 00:00:00,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,5.94,5,0.99,1
108,47,2010-04-13 00:00:00,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,5.94,9,0.99,1
108,47,2010-04-13 00:00:00,"Via Degli Scipioni, 43",Rome,RM,Italy,00192,5.94,13,0.99,1
109,53,2010-04-16 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,8.91,19,0.99,1
109,53,2010-04-16 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,8.91,25,0.99,1
109,53,2010-04-16 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,8.91,31,0.99,1
109,53,2010-04-16 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,8.91,37,0.99,1
109,53,2010-04-16 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,8.91,43,0.99,1
109,53,2010-04-16 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,8.91,49,0.99,1
109,53,2010-04-16 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,8.91,55,0.99,1
109,53,2010-04-16 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,8.91,61,0.99,1
109,53,2010-04-16 00:00:00,113 Lupus St,London,,United Kingdom,SW1V 3EN,8.91,67,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,76,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,85,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,94,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,103,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,112,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,121,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,130,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,139,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,148,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,157,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,166,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,175,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,184,0.99,1
110,3,2010-04-21 00:00:00,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,13.86,193,0.99,1
111,17,2010-04-29 00:00:00,1 Microsoft Way,Redmond,WA,USA,98052-8300,0.99,207,0.99,1
112,18,2010-05-12 00:00:00,627 Broadway,New York,NY,USA,10012-2612,1.98,208,0.99,1
112,18,2010-05-12 00:00:00,627 Broadway,New York,NY,USA,10012-2612,1.98,209,0.99,1
113,20,2010-05-12 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,1.98,211,0.99,1
113,20,2010-05-12 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,1.98,213,0.99,1
114,22,2010-05-13 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,3.96,215,0.99,1
114,22,2010-05-13 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,3.96,217,0.99,1
114,22,2010-05-13 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,3.96,219,0.99,1
114,22,2010-05-13 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,3.96,221,0.99,1
115,26,2010-05-14 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,5.94,225,0.99,1
115,26,2010-05-14 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,5.94,229,0.99,1
115,26,2010-05-14 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,5.94,233,0.99,1
115,26,2010-05-14 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,5.94,237,0.99,1
115,26,2010-05-14 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,5.94,241,0.99,1
115,26,2010-05-14 00:00:00,2211 W Berry Street,Fort Worth,TX,USA,76110,5.94,245,0.99,1
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,251,0.99,1
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,257,0.99,1
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,263,0.99,1
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,269,0.99,1
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,275,0.99,1
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,281,0.99,1
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,287,0.99,1
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,293,0.99,1
116,32,2010-05-17 00:00:00,696 Osborne Street,Winnipeg,MB,Canada,R3L 2B9,8.91,299,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,308,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,317,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,326,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,335,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,344,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,353,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,362,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,371,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,380,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,389,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,398,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,407,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,416,0.99,1
117,41,2010-05-22 00:00:00,"11, Place Bellecour",Lyon,,France,69002,13.86,425,0.99,1
118,55,2010-05-30 00:00:00,421 Bourke Street,Sidney,NSW,Australia,2010,0.99,439,0.99,1
119,56,2010-06-12 00:00:00,307 Macacha Güemes,Buenos Aires,,Argentina,1106,1.98,440,0.99,1
119,56,2010-06-12 00:00:00,307 Macacha Güemes,Buenos Aires,,Argentina,1106,1.98,441,0.99,1
120,58,2010-06-12 00:00:00,"12,Community Centre",Delhi,,India,110017,1.98,443,0.99,1
120,58,2010-06-12 00:00:00,"12,Community Centre",Delhi,,India,110017,1.98,445,0.99,1
121,1,2010-06-13 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,3.96,447,0.99,1
121,1,2010-06-13 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,3.96,449,0.99,1
121,1,2010-06-13 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,3.96,451,0.99,1
121,1,2010-06-13 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,3.96,453,0.99,1
122,5,2010-06-14 00:00:00,Klanova 9/506,Prague,,Czech Republic,14700,5.94,457,0.99,1
122,5,2010-06-14 00:00:00,Klanova 9/506,Prague,,Czech Republic,14700,5.94,461,0.99,1
122,5,2010-06-14 00:00:00,Klanova 9/506,Prague,,Czech Republic,14700,5.94,465,0.99,1
122,5,2010-06-14 00:00:00,Klanova 9/506,Prague,,Czech Republic,14700,5.94,469,0.99,1
122,5,2010-06-14 00:00:00,Klanova 9/506,Prague,,Czech Republic,14700,5.94,473,0.99,1
122,5,2010-06-14 00:00:00,Klanova 9/506,Prague,,Czech Republic,14700,5.94,477,0.99,1
123,11,2010-06-17 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,8.91,483,0.99,1
123,11,2010-06-17 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,8.91,489,0.99,1
123,11,2010-06-17 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,8.91,495,0.99,1
123,11,2010-06-17 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,8.91,501,0.99,1
123,11,2010-06-17 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,8.91,507,0.99,1
123,11,2010-06-17 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,8.91,513,0.99,1
123,11,2010-06-17 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,8.91,519,0.99,1
123,11,2010-06-17 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,8.91,525,0.99,1
123,11,2010-06-17 00:00:00,"Av. Paulista, 2022",São Paulo,SP,Brazil,01310-200,8.91,531,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,540,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,549,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,558,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,567,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,576,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,585,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,594,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,603,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,612,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,621,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,630,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,639,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,648,0.99,1
124,20,2010-06-22 00:00:00,541 Del Medio Avenue,Mountain View,CA,USA,94040-111,13.86,657,0.99,1
125,34,2010-06-30 00:00:00,Rua da Assunção 53,Lisbon,,Portugal,,0.99,671,0.99,1
126,35,2010-07-13 00:00:00,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,1.98,672,0.99,1
126,35,2010-07-13 00:00:00,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,1.98,673,0.99,1
127,37,2010-07-13 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,1.98,675,0.99,1
127,37,2010-07-13 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,1.98,677,0.99,1
128,39,2010-07-14 00:00:00,"4, Rue Milton",Paris,,France,75009,3.96,679,0.99,1
128,39,2010-07-14 00:00:00,"4, Rue Milton",Paris,,France,75009,3.96,681,0.99,1
128,39,2010-07-14 00:00:00,"4, Rue Milton",Paris,,France,75009,3.96,683,0.99,1
128,39,2010-07-14 00:00:00,"4, Rue Milton",Paris,,France,75009,3.96,685,0.99,1
129,43,2010-07-15 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,5.94,689,0.99,1
129,43,2010-07-15 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,5.94,693,0.99,1
129,43,2010-07-15 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,5.94,697,0.99,1
129,43,2010-07-15 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,5.94,701,0.99,1
129,43,2010-07-15 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,5.94,705,0.99,1
129,43,2010-07-15 00:00:00,"68, Rue Jouvence",Dijon,,France,21000,5.94,709,0.99,1
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,,Poland,00-358,8.91,715,0.99,1
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,,Poland,00-358,8.91,721,0.99,1
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,,Poland,00-358,8.91,727,0.99,1
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,,Poland,00-358,8.91,733,0.99,1
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,,Poland,00-358,8.91,739,0.99,1
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,,Poland,00-358,8.91,745,0.99,1
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,,Poland,00-358,8.91,751,0.99,1
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,,Poland,00-358,8.91,757,0.99,1
130,49,2010-07-18 00:00:00,Ordynacka 10,Warsaw,,Poland,00-358,8.91,763,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,772,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,781,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,790,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,799,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,808,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,817,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,826,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,835,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,844,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,853,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,862,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,871,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,880,0.99,1
131,58,2010-07-23 00:00:00,"12,Community Centre",Delhi,,India,110017,13.86,889,0.99,1
132,13,2010-07-31 00:00:00,Qe 7 Bloco G,Brasília,DF,Brazil,71020-677,0.99,903,0.99,1
133,14,2010-08-13 00:00:00,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,1.98,904,0.99,1
133,14,2010-08-13 00:00:00,8210 111 ST NW,Edmonton,AB,Canada,T6G 2C7,1.98,905,0.99,1
134,16,2010-08-13 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,1.98,907,0.99,1
134,16,2010-08-13 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,1.98,909,0.99,1
135,18,2010-08-14 00:00:00,627 Broadway,New York,NY,USA,10012-2612,3.96,911,0.99,1
135,18,2010-08-14 00:00:00,627 Broadway,New York,NY,USA,10012-2612,3.96,913,0.99,1
135,18,2010-08-14 00:00:00,627 Broadway,New York,NY,USA,10012-2612,3.96,915,0.99,1
135,18,2010-08-14 00:00:00,627 Broadway,New York,NY,USA,10012-2612,3.96,917,0.99,1
136,22,2010-08-15 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,5.94,921,0.99,1
136,22,2010-08-15 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,5.94,925,0.99,1
136,22,2010-08-15 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,5.94,929,0.99,1
136,22,2010-08-15 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,5.94,933,0.99,1
136,22,2010-08-15 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,5.94,937,0.99,1
136,22,2010-08-15 00:00:00,120 S Orange Ave,Orlando,FL,USA,32801,5.94,941,0.99,1
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91,947,0.99,1
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91,953,0.99,1
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91,959,0.99,1
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91,965,0.99,1
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91,971,0.99,1
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91,977,0.99,1
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91,983,0.99,1
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91,989,0.99,1
137,28,2010-08-18 00:00:00,302 S 700 E,Salt Lake City,UT,USA,84102,8.91,995,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1004,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1013,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1022,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1031,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1040,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1049,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1058,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1067,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1076,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1085,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1094,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1103,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1112,0.99,1
138,37,2010-08-23 00:00:00,Berger Straße 10,Frankfurt,,Germany,60316,13.86,1121,0.99,1
139,51,2010-08-31 00:00:00,Celsiusg. 9,Stockholm,,Sweden,11230,0.99,1135,0.99,1
140,52,2010-09-13 00:00:00,202 Hoxton Street,London,,United Kingdom,N1 5LH,1.98,1136,0.99,1
140,52,2010-09-13 00:00:00,202 Hoxton Street,London,,United Kingdom,N1 5LH,1.98,1137,0.99,1
141,54,2010-09-13 00:00:00,110 Raeburn Pl,Edinburgh,,United Kingdom,EH4 1HH,1.98,1139,0.99,1
141,54,2010-09-13 00:00:00,110 Raeburn Pl,Edinburgh,,United Kingdom,EH4 1HH,1.98,1141,0.99,1
142,56,2010-09-14 00:00:00,307 Macacha Güemes,Buenos Aires,,Argentina,1106,3.96,1143,0.99,1
142,56,2010-09-14 00:00:00,307 Macacha Güemes,Buenos Aires,,Argentina,1106,3.96,1145,0.99,1
142,56,2010-09-14 00:00:00,307 Macacha Güemes,Buenos Aires,,Argentina,1106,3.96,1147,0.99,1
142,56,2010-09-14 00:00:00,307 Macacha Güemes,Buenos Aires,,Argentina,1106,3.96,1149,0.99,1
143,1,2010-09-15 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,5.94,1153,0.99,1
143,1,2010-09-15 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,5.94,1157,0.99,1
143,1,2010-09-15 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,5.94,1161,0.99,1
143,1,2010-09-15 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,5.94,1165,0.99,1
143,1,2010-09-15 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,5.94,1169,0.99,1
143,1,2010-09-15 00:00:00,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,5.94,1173,0.99,1
144,7,2010-09-18 00:00:00,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,8.91,1179,0.99,1
144,7,2010-09-18 00:00:00,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,8.91,1185,0.99,1
144,7,2010-09-18 00:00:00,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,8.91,1191,0.99,1
144,7,2010-09-18 00:00:00,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,8.91,1197,0.99,1
144,7,2010-09-18 00:00:00,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,8.91,1203,0.99,1
144,7,2010-09-18 00:00:00,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,8.91,1209,0.99,1
144,7,2010-09-18 00:00:00,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,8.91,1215,0.99,1
144,7,2010-09-18 00:00:00,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,8.91,1221,0.99,1
144,7,2010-09-18 00:00:00,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,,Austria,1010,8.91,1227,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1236,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1245,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1254,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1263,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1272,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1281,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1290,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1299,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1308,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1317,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1326,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1335,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1344,0.99,1
145,16,2010-09-23 00:00:00,1600 Amphitheatre Parkway,Mountain View,CA,USA,94043-1351,13.86,1353,0.99,1
146,30,2010-10-01 00:00:00,230 Elgin Street,Ottawa,ON,Canada,K2P 1L7,0.99,1367,0.99,1
147,31,2010-10-14 00:00:00,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,1.98,1368,0.99,1
147,31,2010-10-14 00:00:00,194A Chain Lake Drive,Halifax,NS,Canada,B3S 1C5,1.98,1369,0.99,1
148,33,2010-10-14 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,1.98,1371,0.99,1
148,33,2010-10-14 00:00:00,5112 48 Street,Yellowknife,NT,Canada,X1A 1N6,1.98,1373,0.99,1
149,35,2010-10-15 00:00:00,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,3.96,1375,0.99,1
149,35,2010-10-15 00:00:00,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,3.96,1377,0.99,1
149,35,2010-10-15 00:00:00,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,3.96,1379,0.99,1
149,35,2010-10-15 00:00:00,"Rua dos Campeões Europeus de Viena, 4350",Porto,,Portugal,,3.96,1381,0.99,1
150,39,2010-10-16 00:00:00,"4, Rue Milton",Paris,,France,75009,5.94,1385,0.99,1
150,39,2010-10-16 00:00:00,"4, Rue Milton",Paris,,France,75009,5.94,1389,0.99,1
150,39,2010-10-16 00:00:00,"4, Rue Milton",Paris,,France,75009,5.94,1393,0.99,1
150,39,2010-10-16 00:00:00,"4, Rue Milton",Paris,,France,75009,5.94,1397,0.99,1
